random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.049925,0.041671,0.008308,0.002595,0.000375,0.000110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050474,0.041055,0.006843,0.002118,0.000192,0.000219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028628,0.012077,0.006355,0.002652,0.002999,0.001877,0.001656,0.001183,0.000985,0.000612,0.000497,0.000571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028872,0.012195,0.007148,0.002977,0.003060,0.002039,0.001656,0.001020,0.000863,0.000979,0.000000,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.019475,0.006140,0.006721,0.003993,0.003365,0.002190,0.002022,0.001288,0.001107,0.001202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.016912,0.006227,0.003670,0.001632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.009772,0.004362,0.004463,0.002956,0.002510,0.001454,0.001900,0.001454,0.001595,0.001454,0.001290,0.001115,0.000619,0.001115,0.000000,0.000000,0.000000,0.000000
0.021794,0.007550,0.004890,0.002093,0.002144,0.001559,0.001107,0.000698,0.000436,0.000164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.043823,0.041750,0.003853,0.000701,0.000680,0.000295,0.000192,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034486,0.026798,0.003365,0.000932,0.000131,0.000112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
